booking_id,user_id,show_id,booking_datetime,total_cost
7377,2482,4,2025-02-12 22:59:12,169.35
7378,2482,13,2025-03-06 07:36:20,191.81
7379,2483,4,2025-03-02 05:48:53,775.08
7380,2484,3,2025-02-15 21:10:07,732.61
7381,2484,2,2025-02-10 16:18:09,880.81
7382,2484,15,2025-02-21 03:42:53,232.5
7383,2484,13,2025-02-27 13:10:59,374.03
7384,2484,2,2025-02-12 10:54:08,846.03
7385,2485,6,2025-02-23 05:27:22,370.94
7386,2485,4,2025-02-17 02:14:14,227.1
7387,2486,13,2025-02-26 02:11:46,289.61
7388,2486,10,2025-02-26 16:45:23,690.25
7389,2486,8,2025-03-02 07:37:56,147.17
7390,2487,6,2025-02-17 04:23:37,379.71
7391,2488,12,2025-03-02 13:56:22,301.78
7392,2489,13,2025-03-07 08:00:39,626.63
7393,2490,3,2025-03-01 06:11:17,955.69
7394,2490,7,2025-02-22 21:11:10,344.5
7395,2491,8,2025-02-15 02:56:16,842.94
7396,2491,7,2025-02-12 22:08:00,737.36
7397,2491,3,2025-02-27 00:13:51,704.18
7398,2491,5,2025-03-02 23:17:32,100.07
7399,2491,12,2025-03-07 02:33:22,588.44
7400,2492,16,2025-03-02 16:38:55,446.12
7401,2493,14,2025-02-21 18:40:56,560.45
7402,2493,8,2025-03-03 14:35:44,251.27
7403,2493,1,2025-03-07 05:17:05,484.98
7404,2493,5,2025-03-09 23:13:32,717.54
7405,2493,11,2025-02-13 11:21:57,363.54
7406,2494,6,2025-02-15 07:57:57,858.37
7407,2494,10,2025-02-23 12:25:16,736.89
7408,2494,10,2025-02-20 10:05:44,890.49
7409,2494,5,2025-02-14 06:47:20,336.35
7410,2495,2,2025-03-05 04:57:50,712.03
7411,2495,2,2025-03-07 04:43:41,279.14
7412,2496,16,2025-02-18 01:02:47,894.6
7413,2497,8,2025-02-14 22:16:51,640.82
7414,2497,14,2025-02-26 19:09:39,746.64
7415,2497,12,2025-03-10 07:28:57,313.68
7416,2497,7,2025-02-24 00:44:08,943.41
7417,2497,3,2025-02-17 00:17:15,233.5
7418,2498,2,2025-02-10 18:36:04,750.57
7419,2498,13,2025-02-12 02:16:24,689.8
7420,2498,16,2025-03-03 19:09:46,632.36
7421,2498,9,2025-02-15 17:52:26,554.65
7422,2499,7,2025-02-24 20:46:20,247.19
7423,2499,8,2025-03-02 21:16:02,839.15
7424,2500,15,2025-03-09 15:47:12,733.34
7425,2500,9,2025-02-15 21:47:46,524.02
7426,2500,7,2025-03-05 09:48:26,329.48
7427,2500,12,2025-02-25 01:10:00,105.05
7428,2501,12,2025-02-25 18:13:17,411.36
7429,2501,14,2025-03-11 15:56:49,956.19
7430,2502,16,2025-02-18 12:24:56,873.59
7431,2502,10,2025-03-05 23:51:32,975.64
7432,2502,6,2025-02-22 23:01:29,236.39
7433,2503,2,2025-02-17 08:42:43,113.53
7434,2503,1,2025-02-27 16:51:14,671.22
7435,2504,5,2025-02-13 07:24:43,896.94
7436,2504,13,2025-02-21 08:04:32,950.99
7437,2504,3,2025-02-14 00:03:44,512.42
7438,2505,5,2025-02-28 05:29:58,493.33
7439,2506,2,2025-02-23 19:56:06,683.12
7440,2506,6,2025-02-17 20:39:19,436.77
7441,2506,4,2025-02-23 18:42:55,564.09
7442,2506,8,2025-02-17 14:53:12,555.56
7443,2507,1,2025-03-01 12:26:08,613.89
7444,2507,12,2025-02-14 04:04:28,440.41
7445,2507,5,2025-03-09 09:36:04,667.78
7446,2508,5,2025-03-05 12:28:35,657.33
7447,2509,6,2025-02-23 13:10:43,168.4
7448,2509,12,2025-02-10 16:49:47,323.17
7449,2509,4,2025-03-10 12:19:52,528.56
7450,2509,6,2025-02-19 03:21:03,687.96
7451,2509,3,2025-02-19 01:44:43,892.96
7452,2510,3,2025-03-03 08:01:03,733.17
7453,2510,12,2025-02-27 14:33:07,694.55
7454,2511,12,2025-02-21 19:06:29,152.71
7455,2511,6,2025-02-11 21:27:56,535.04
7456,2512,10,2025-03-06 19:32:44,492.1
7457,2513,8,2025-02-23 05:20:19,158.72
7458,2513,12,2025-03-02 01:21:45,769.5
7459,2514,4,2025-03-04 21:55:39,142.03
7460,2515,1,2025-03-08 22:32:44,116.59
7461,2515,10,2025-02-17 16:32:17,462.98
7462,2515,6,2025-03-07 19:05:08,338.1
7463,2515,1,2025-02-20 14:34:18,112.64
7464,2515,13,2025-02-13 00:38:51,446.82
7465,2516,15,2025-03-11 00:12:17,292.62
7466,2517,13,2025-02-28 11:32:29,894.22
7467,2517,1,2025-03-06 06:15:14,732.25
7468,2517,9,2025-02-13 09:00:45,766.77
7469,2517,1,2025-02-27 08:41:11,239.5
7470,2517,6,2025-03-11 15:35:58,535.21
7471,2518,16,2025-02-16 17:09:38,268.43
7472,2518,13,2025-03-08 22:11:42,501.46
7473,2518,4,2025-02-14 03:11:42,145.65
7474,2519,2,2025-02-28 20:32:39,288.54
7475,2519,16,2025-02-17 17:51:43,587.18
7476,2519,6,2025-02-18 21:52:49,655.78
7477,2519,5,2025-02-12 08:22:52,459.71
7478,2519,1,2025-02-10 20:05:21,298.48
7479,2520,10,2025-02-27 07:47:31,230.27
7480,2520,11,2025-02-15 08:07:05,757.26
7481,2521,1,2025-03-11 16:37:28,766.07
7482,2521,13,2025-03-03 12:59:18,780.44
7483,2521,14,2025-02-14 08:25:14,442.26
7484,2522,3,2025-03-11 20:31:15,957.27
7485,2522,13,2025-02-28 11:48:17,557.68
7486,2522,4,2025-02-11 07:00:04,884.4
7487,2522,5,2025-03-02 02:45:31,905.18
7488,2523,13,2025-03-05 17:34:17,452.58
7489,2523,2,2025-02-23 22:49:54,733.16
7490,2524,11,2025-02-20 03:02:08,638.2
7491,2525,16,2025-03-09 20:38:09,472.92
7492,2525,5,2025-03-11 05:39:25,341.51
7493,2525,5,2025-02-17 18:59:31,753.83
7494,2525,13,2025-02-24 23:09:00,416.68
7495,2526,5,2025-02-12 03:03:53,771.82
7496,2526,5,2025-02-14 13:29:25,218.69
7497,2526,9,2025-02-23 04:41:26,152.26
7498,2526,11,2025-02-21 17:33:51,310.43
7499,2526,14,2025-03-06 09:05:38,878.5
7500,2527,13,2025-02-11 12:06:34,670.68
7501,2527,14,2025-02-15 19:30:57,415.29
7502,2527,8,2025-02-20 08:43:16,422.97
7503,2528,3,2025-02-12 22:23:55,801.52
7504,2528,2,2025-02-11 15:11:09,128.98
7505,2528,6,2025-02-25 02:27:04,538.16
7506,2528,14,2025-03-03 09:44:32,237.51
7507,2528,6,2025-03-05 04:10:22,810.75
7508,2529,9,2025-03-11 07:32:32,856.98
7509,2529,11,2025-02-27 23:47:18,283.57
7510,2529,9,2025-02-10 13:20:00,161.78
7511,2529,3,2025-02-20 14:16:17,672.79
7512,2530,9,2025-02-13 13:45:26,803.71
7513,2530,10,2025-03-04 10:10:41,768.5
7514,2530,15,2025-02-12 15:53:56,237.35
7515,2531,11,2025-02-22 15:17:04,383.94
7516,2531,12,2025-03-08 22:54:39,951.49
7517,2532,15,2025-03-04 02:08:04,990.5
7518,2533,9,2025-02-14 01:37:05,132.8
7519,2533,2,2025-03-01 10:39:58,996.36
7520,2533,11,2025-03-09 10:19:04,197.99
7521,2534,7,2025-03-08 22:46:37,487.47
7522,2534,2,2025-02-17 06:34:17,191.36
7523,2534,7,2025-03-09 02:18:36,238.45
7524,2534,13,2025-02-13 16:43:55,220.04
7525,2535,15,2025-02-12 00:02:07,483.06
7526,2535,14,2025-02-17 10:11:19,635.57
7527,2535,9,2025-02-26 16:35:10,888.22
7528,2535,10,2025-02-28 13:05:04,488.0
7529,2535,5,2025-02-11 02:57:26,950.08
7530,2536,10,2025-02-16 16:03:58,484.52
7531,2536,12,2025-02-18 07:52:23,504.68
7532,2536,4,2025-02-20 11:22:58,234.88
7533,2536,13,2025-03-04 13:00:48,862.18
7534,2536,10,2025-02-16 10:31:41,925.32
7535,2537,5,2025-02-13 21:38:53,409.9
7536,2537,11,2025-02-12 05:11:04,902.23
7537,2537,9,2025-02-19 09:01:23,182.49
7538,2537,7,2025-03-03 00:21:40,575.96
7539,2538,1,2025-02-24 14:51:15,547.52
7540,2538,8,2025-02-12 14:28:37,980.41
7541,2538,13,2025-02-12 10:20:42,252.19
7542,2538,8,2025-03-08 07:59:29,980.67
7543,2538,7,2025-03-09 13:28:40,373.73
7544,2539,2,2025-02-18 19:45:55,793.67
7545,2539,16,2025-03-08 06:44:40,710.58
7546,2539,2,2025-02-15 18:04:35,788.44
7547,2539,6,2025-02-12 05:17:32,710.54
7548,2540,7,2025-02-23 22:55:14,190.33
7549,2540,16,2025-02-14 08:51:05,472.73
7550,2540,2,2025-02-23 03:12:14,234.55
7551,2540,3,2025-02-17 21:44:57,843.55
7552,2541,13,2025-03-04 18:09:13,671.07
7553,2541,13,2025-03-08 17:25:44,200.47
7554,2541,6,2025-03-04 23:20:50,455.55
7555,2542,1,2025-03-06 06:25:57,941.18
7556,2542,16,2025-02-13 21:30:10,934.77
7557,2543,6,2025-02-25 05:25:24,102.33
7558,2543,3,2025-03-02 01:45:05,356.99
7559,2544,10,2025-02-14 14:48:15,183.14
7560,2544,7,2025-02-10 16:57:10,197.75
7561,2544,15,2025-02-27 04:04:39,816.87
7562,2544,2,2025-03-03 00:15:20,972.45
7563,2545,2,2025-02-28 07:05:01,910.67
7564,2545,9,2025-02-25 20:03:04,253.82
7565,2546,13,2025-02-13 14:40:03,773.71
7566,2546,11,2025-02-16 01:03:17,767.79
7567,2546,16,2025-02-28 05:51:53,399.42
7568,2546,16,2025-02-26 14:57:48,580.72
7569,2546,16,2025-03-04 03:52:07,382.77
7570,2547,6,2025-02-18 22:43:58,913.06
7571,2547,15,2025-03-05 17:38:31,161.99
7572,2547,16,2025-03-07 17:21:06,543.1
7573,2547,11,2025-03-12 03:25:33,834.16
7574,2548,8,2025-03-11 07:12:28,113.97
7575,2548,11,2025-02-19 16:41:46,864.26
7576,2548,3,2025-03-10 16:46:32,882.79
7577,2549,13,2025-02-28 03:02:58,530.38
7578,2549,13,2025-02-10 20:48:46,118.58
7579,2550,1,2025-03-02 08:16:11,890.48
7580,2550,5,2025-02-18 02:18:00,486.06
7581,2551,11,2025-03-04 09:52:23,144.5
7582,2551,16,2025-02-13 16:09:31,930.78
7583,2552,7,2025-02-22 13:51:07,837.34
7584,2552,1,2025-03-11 14:25:46,506.6
7585,2552,13,2025-02-20 22:22:06,229.29
7586,2552,2,2025-02-21 10:50:20,762.84
7587,2552,12,2025-02-14 06:51:40,113.94
7588,2553,3,2025-03-02 11:25:15,379.54
7589,2553,5,2025-03-11 01:14:19,173.79
7590,2553,8,2025-02-14 06:04:33,914.07
7591,2553,16,2025-03-06 22:03:41,320.39
7592,2554,4,2025-02-13 00:26:24,706.11
7593,2555,15,2025-02-25 19:48:16,797.55
7594,2555,15,2025-02-14 13:35:37,558.86
7595,2555,6,2025-03-01 09:50:48,684.85
7596,2555,10,2025-03-10 01:50:23,419.78
7597,2555,10,2025-02-24 20:20:16,978.93
7598,2556,14,2025-02-12 11:47:30,682.43
7599,2556,11,2025-02-14 13:04:46,280.25
7600,2556,8,2025-02-17 07:43:34,100.11
7601,2556,7,2025-02-10 20:12:12,348.57
7602,2557,9,2025-02-13 22:23:53,580.91
7603,2557,15,2025-03-09 22:01:55,480.24
7604,2557,15,2025-03-06 03:08:07,634.77
7605,2558,1,2025-02-14 08:04:36,703.81
7606,2558,13,2025-03-02 15:58:37,238.21
7607,2558,6,2025-03-09 21:03:27,296.62
7608,2558,15,2025-03-11 08:56:08,310.52
7609,2559,3,2025-02-13 01:04:26,397.22
7610,2559,16,2025-02-19 01:15:46,116.86
7611,2560,1,2025-02-18 08:41:51,773.71
7612,2560,7,2025-03-10 05:30:36,566.01
7613,2560,8,2025-02-23 14:23:12,524.53
7614,2560,1,2025-03-12 03:42:58,918.15
7615,2560,9,2025-02-20 04:15:04,142.75
7616,2561,11,2025-02-14 02:14:02,318.72
7617,2561,14,2025-03-05 09:14:28,857.5
7618,2561,1,2025-02-15 05:46:01,341.32
7619,2562,9,2025-03-07 17:20:08,463.1
7620,2562,15,2025-02-19 16:09:15,377.22
7621,2563,7,2025-02-22 09:09:50,617.79
7622,2563,10,2025-02-21 14:18:01,167.13
7623,2564,8,2025-03-11 19:35:47,620.96
7624,2564,13,2025-03-06 20:02:10,982.45
7625,2565,16,2025-02-11 21:02:08,981.91
7626,2565,4,2025-02-20 09:06:38,314.99
7627,2566,2,2025-02-15 22:13:05,609.32
7628,2566,9,2025-02-19 18:55:43,758.74
7629,2566,3,2025-03-07 17:52:17,131.16
7630,2566,16,2025-02-25 22:36:13,144.84
7631,2566,16,2025-03-07 09:25:26,705.71
7632,2567,9,2025-03-03 18:04:47,933.78
7633,2567,5,2025-03-08 04:41:00,531.22
7634,2567,5,2025-03-01 02:27:44,295.84
7635,2567,7,2025-02-15 04:02:35,624.34
7636,2567,8,2025-02-15 18:06:28,752.25
7637,2568,9,2025-03-03 10:21:58,464.67
7638,2569,14,2025-03-03 01:41:55,211.16
7639,2569,12,2025-02-24 04:29:33,615.96
7640,2569,8,2025-02-25 11:31:43,681.85
7641,2569,11,2025-02-20 06:02:18,882.14
7642,2569,8,2025-03-01 11:16:58,358.0
7643,2570,8,2025-03-11 16:44:59,318.84
7644,2571,8,2025-02-23 00:15:35,350.31
7645,2571,11,2025-03-03 17:25:45,738.42
7646,2571,6,2025-03-10 18:19:30,892.21
7647,2572,7,2025-02-26 06:16:50,589.75
7648,2572,7,2025-02-19 13:54:01,688.73
7649,2572,7,2025-02-19 00:07:38,243.46
7650,2572,9,2025-03-01 19:52:11,173.67
7651,2573,8,2025-02-10 19:26:49,410.75
7652,2573,16,2025-03-05 13:58:23,812.56
7653,2573,10,2025-02-13 10:51:24,887.58
7654,2573,15,2025-02-11 06:49:15,927.54
7655,2573,3,2025-02-22 15:35:36,467.73
7656,2574,1,2025-02-13 11:30:21,849.32
7657,2574,8,2025-02-19 05:02:52,740.24
7658,2574,13,2025-02-28 15:40:44,541.22
7659,2574,3,2025-02-14 10:28:41,888.41
7660,2575,16,2025-03-01 05:08:48,773.57
7661,2575,9,2025-03-11 14:12:01,747.43
7662,2575,4,2025-02-27 13:08:14,995.4
7663,2575,2,2025-02-22 03:59:38,978.94
7664,2575,4,2025-02-15 06:18:55,357.55
7665,2576,15,2025-03-11 18:13:03,514.57
7666,2576,4,2025-03-11 22:41:29,683.21
7667,2576,5,2025-03-09 14:08:00,115.67
7668,2576,16,2025-03-07 13:19:45,205.88
7669,2577,12,2025-03-03 12:03:55,300.74
7670,2578,4,2025-03-09 17:49:11,941.4
7671,2578,3,2025-02-12 01:58:37,883.25
7672,2578,1,2025-02-23 13:59:19,834.17
7673,2579,5,2025-02-22 19:30:53,566.74
7674,2579,12,2025-02-25 08:46:54,639.98
7675,2579,9,2025-02-22 07:38:28,296.13
7676,2579,9,2025-03-02 08:13:07,515.55
7677,2580,5,2025-03-01 22:19:54,141.96
7678,2580,14,2025-03-02 13:26:34,410.8
7679,2581,15,2025-03-07 21:04:57,196.99
7680,2581,13,2025-02-16 03:03:57,715.59
7681,2581,5,2025-02-13 17:29:31,971.97
7682,2582,12,2025-02-21 09:46:52,495.97
7683,2582,6,2025-03-10 21:53:14,933.63
7684,2582,14,2025-03-02 03:24:06,246.95
7685,2582,3,2025-02-24 09:10:09,917.8
7686,2583,3,2025-02-13 08:02:06,229.2
7687,2584,9,2025-02-20 14:20:25,728.48
7688,2584,11,2025-02-17 23:56:57,537.03
7689,2584,4,2025-02-20 11:51:01,784.38
7690,2585,13,2025-02-22 13:31:59,496.9
7691,2586,3,2025-02-18 13:58:56,148.6
7692,2586,10,2025-02-22 02:53:05,157.45
7693,2586,13,2025-02-17 08:55:07,477.7
7694,2586,15,2025-02-13 15:12:06,527.03
7695,2587,10,2025-03-04 01:37:09,418.48
7696,2587,6,2025-02-28 10:22:17,420.42
7697,2587,5,2025-03-08 12:08:43,199.31
7698,2587,3,2025-02-11 03:34:56,967.18
7699,2587,6,2025-02-27 05:49:00,745.84
7700,2588,7,2025-02-25 05:10:08,445.7
7701,2588,7,2025-02-17 19:32:47,997.66
7702,2588,2,2025-03-05 07:48:11,188.22
7703,2588,7,2025-03-09 19:42:48,103.18
7704,2589,3,2025-03-08 20:21:20,421.89
7705,2589,1,2025-03-12 05:20:34,296.88
7706,2590,6,2025-02-13 10:53:19,518.39
7707,2590,2,2025-02-18 22:40:34,640.27
7708,2591,1,2025-03-03 02:24:37,780.29
7709,2591,5,2025-02-20 20:02:33,918.56
7710,2591,8,2025-03-02 23:46:25,935.41
7711,2591,7,2025-03-03 14:23:42,523.27
7712,2592,5,2025-03-02 17:47:11,671.27
7713,2592,4,2025-02-12 21:17:30,122.68
7714,2592,11,2025-02-15 11:33:21,177.61
7715,2592,3,2025-02-14 16:55:22,818.86
7716,2593,12,2025-02-15 22:45:55,929.62
7717,2593,12,2025-03-05 10:13:16,656.95
7718,2594,14,2025-03-06 03:00:41,801.25
7719,2594,1,2025-02-11 14:50:49,286.91
7720,2594,16,2025-03-10 00:28:28,209.82
7721,2595,3,2025-02-25 02:25:10,315.62
7722,2595,13,2025-03-04 21:39:48,400.25
7723,2595,13,2025-03-09 06:31:48,112.63
7724,2595,15,2025-02-28 03:25:41,258.94
7725,2595,1,2025-02-11 08:22:58,572.04
7726,2596,12,2025-03-01 08:33:29,818.81
7727,2596,15,2025-03-09 14:46:57,539.54
7728,2596,10,2025-03-12 01:10:14,761.22
7729,2596,10,2025-03-11 14:08:56,337.5
7730,2596,8,2025-02-12 23:55:34,709.86
7731,2597,8,2025-02-13 19:25:39,915.68
7732,2597,4,2025-02-15 14:10:28,267.42
7733,2597,4,2025-02-11 03:48:10,570.48
7734,2597,6,2025-03-06 07:58:34,451.25
7735,2597,3,2025-02-11 05:12:57,625.94
7736,2598,4,2025-03-12 07:58:49,583.17
7737,2598,2,2025-03-03 03:05:02,645.97
7738,2598,2,2025-02-16 10:08:37,490.74
7739,2599,13,2025-03-07 11:24:47,449.51
7740,2599,16,2025-03-09 22:59:49,641.49
7741,2600,16,2025-03-06 18:50:46,698.07
7742,2600,3,2025-02-27 13:39:48,471.33
7743,2600,14,2025-03-08 11:28:07,829.6
7744,2601,14,2025-02-21 16:54:19,200.86
7745,2601,9,2025-03-12 01:13:40,638.42
7746,2601,2,2025-02-20 00:46:03,323.09
7747,2601,7,2025-02-20 12:46:20,369.46
7748,2602,7,2025-03-01 13:31:20,523.94
7749,2603,6,2025-02-24 04:47:19,456.56
7750,2603,16,2025-02-14 17:32:59,161.84
7751,2603,5,2025-02-28 15:17:55,538.6
7752,2603,2,2025-02-23 20:16:06,232.51
7753,2603,8,2025-03-07 09:34:33,370.22
7754,2604,13,2025-02-23 15:56:54,159.71
7755,2604,6,2025-02-16 16:51:52,347.17
7756,2604,8,2025-03-10 16:38:39,935.05
7757,2604,12,2025-02-19 10:04:15,491.15
7758,2604,6,2025-03-07 13:18:30,567.28
7759,2605,16,2025-03-12 10:50:30,225.5
7760,2605,6,2025-02-27 11:54:47,350.89
7761,2605,6,2025-03-04 06:59:26,123.91
7762,2606,6,2025-03-06 21:32:29,876.67
7763,2606,16,2025-02-15 19:35:21,961.95
7764,2606,14,2025-03-08 09:52:34,306.02
7765,2606,1,2025-03-09 04:58:20,666.01
7766,2607,3,2025-02-17 11:18:44,515.58
7767,2608,8,2025-03-01 17:15:46,736.07
7768,2608,2,2025-03-05 21:11:31,984.18
7769,2608,8,2025-02-10 20:24:22,467.65
7770,2608,9,2025-02-25 04:44:58,118.47
7771,2609,1,2025-02-12 01:34:22,303.96
7772,2610,10,2025-02-22 11:35:23,846.02
7773,2610,4,2025-03-12 10:29:04,855.97
7774,2610,13,2025-03-04 18:18:07,432.85
7775,2610,7,2025-03-02 08:05:19,103.08
7776,2610,6,2025-02-12 23:49:38,731.63
7777,2611,2,2025-02-17 12:12:44,218.1
7778,2611,4,2025-02-16 13:46:30,415.02
7779,2611,11,2025-03-11 16:38:02,342.04
7780,2612,5,2025-02-13 05:33:47,616.08
7781,2612,9,2025-03-04 18:20:06,558.03
7782,2612,3,2025-03-09 01:06:21,331.3
7783,2612,3,2025-03-02 06:13:34,879.19
7784,2613,3,2025-03-10 00:51:17,726.68
7785,2613,14,2025-03-01 08:48:02,301.51
7786,2613,9,2025-02-23 13:34:45,821.13
7787,2613,6,2025-02-27 19:10:54,547.51
7788,2614,10,2025-03-10 11:30:38,162.67
7789,2615,6,2025-03-02 14:01:31,394.64
7790,2615,14,2025-02-26 06:54:36,354.0
7791,2615,1,2025-02-19 18:08:54,130.22
7792,2615,3,2025-03-10 12:03:26,459.52
7793,2615,8,2025-02-11 00:39:13,786.67
7794,2616,11,2025-03-05 21:09:30,162.65
7795,2616,16,2025-03-11 09:43:54,727.32
7796,2617,1,2025-03-05 12:17:35,986.53
7797,2617,1,2025-03-09 18:15:44,373.66
7798,2617,6,2025-03-06 04:07:25,844.01
7799,2618,2,2025-02-27 08:32:14,281.55
7800,2618,10,2025-02-27 22:35:36,490.7
7801,2618,4,2025-02-11 15:17:34,140.83
7802,2618,14,2025-02-15 18:15:11,356.91
7803,2619,9,2025-03-08 09:10:40,209.26
7804,2619,16,2025-02-28 19:48:14,749.82
7805,2619,2,2025-02-13 01:59:55,317.18
7806,2620,8,2025-02-24 20:55:33,277.76
7807,2621,16,2025-02-19 07:47:33,705.68
7808,2621,1,2025-02-19 10:21:23,482.98
7809,2622,14,2025-02-20 21:01:39,976.73
7810,2622,10,2025-03-02 13:39:17,718.11
7811,2622,2,2025-02-13 10:54:02,590.87
7812,2622,3,2025-02-26 05:26:36,459.06
7813,2623,12,2025-02-28 01:00:40,408.95
7814,2624,12,2025-02-25 22:20:01,606.47
7815,2624,6,2025-03-06 03:25:42,766.66
7816,2624,1,2025-02-27 23:17:29,490.35
7817,2625,1,2025-03-08 12:04:53,984.73
7818,2625,13,2025-03-11 15:15:51,818.04
7819,2626,3,2025-03-01 19:24:30,239.8
7820,2626,8,2025-02-13 03:05:59,598.21
7821,2626,4,2025-02-17 01:09:22,285.62
7822,2626,10,2025-03-01 22:27:50,266.21
7823,2627,6,2025-02-16 10:47:51,598.87
7824,2627,7,2025-03-09 17:48:08,206.93
7825,2627,16,2025-02-14 09:10:03,659.63
7826,2627,3,2025-03-02 23:17:20,839.98
7827,2627,4,2025-02-23 04:51:22,646.57
7828,2628,4,2025-02-13 00:06:28,501.19
7829,2629,13,2025-02-27 22:30:03,295.45
7830,2629,2,2025-03-12 11:35:57,946.93
7831,2629,5,2025-03-11 09:53:11,777.07
7832,2630,12,2025-03-09 22:00:56,825.75
7833,2630,8,2025-02-17 06:14:44,528.93
7834,2630,16,2025-02-13 04:57:30,348.71
7835,2631,1,2025-03-04 04:17:42,105.01
7836,2631,5,2025-03-03 15:32:24,584.28
7837,2631,10,2025-02-12 17:45:48,288.33
7838,2631,2,2025-02-26 07:11:57,324.55
7839,2631,14,2025-02-17 11:25:53,824.29
7840,2632,4,2025-03-01 22:54:31,803.84
7841,2632,16,2025-03-02 03:07:11,437.01
7842,2632,3,2025-02-18 16:29:29,365.59
7843,2632,1,2025-02-16 17:47:04,707.03
7844,2632,3,2025-02-25 15:47:03,821.19
7845,2633,16,2025-03-05 14:00:38,306.17
7846,2633,9,2025-02-14 15:42:32,982.94
7847,2633,14,2025-03-09 05:02:50,306.2
7848,2633,12,2025-03-11 13:02:06,550.32
7849,2634,5,2025-02-25 00:12:54,688.67
7850,2634,8,2025-03-05 00:44:51,665.57
7851,2634,8,2025-02-11 04:02:56,627.81
7852,2634,10,2025-02-11 15:43:28,676.53
7853,2634,16,2025-03-11 04:22:03,324.77
7854,2635,14,2025-02-25 23:30:14,358.03
7855,2635,8,2025-02-22 00:51:43,214.37
7856,2635,11,2025-03-06 17:39:42,850.39
7857,2635,4,2025-03-05 09:56:13,205.94
7858,2636,10,2025-02-13 15:43:29,772.19
7859,2637,7,2025-03-11 17:04:20,393.29
7860,2637,16,2025-02-12 05:02:12,559.89
7861,2637,15,2025-03-05 02:53:34,153.87
7862,2637,4,2025-03-06 10:06:52,490.17
7863,2638,3,2025-02-21 02:52:04,613.99
7864,2638,16,2025-02-20 00:10:22,923.37
7865,2638,10,2025-03-09 09:47:43,862.77
7866,2638,10,2025-02-11 03:35:20,133.49
7867,2638,5,2025-03-10 20:50:45,407.89
7868,2639,14,2025-02-23 20:56:18,299.57
7869,2639,11,2025-03-11 02:10:23,806.53
7870,2639,4,2025-02-21 22:35:43,321.08
7871,2639,3,2025-03-02 08:11:53,765.06
7872,2640,15,2025-02-19 18:26:17,891.96
7873,2640,8,2025-03-09 13:49:13,775.41
7874,2640,4,2025-03-03 15:40:26,561.9
7875,2640,14,2025-02-12 13:57:37,899.72
7876,2640,5,2025-03-08 22:22:18,812.24
7877,2641,13,2025-02-18 01:08:34,382.72
7878,2641,10,2025-02-15 12:52:32,653.62
7879,2641,13,2025-03-05 12:46:31,871.29
7880,2642,10,2025-02-12 08:38:00,719.07
7881,2642,5,2025-02-15 13:21:24,822.63
7882,2642,8,2025-02-26 14:20:24,309.19
7883,2642,14,2025-02-19 22:52:26,716.83
7884,2642,14,2025-02-21 22:00:05,511.01
7885,2643,5,2025-03-02 16:51:56,386.66
7886,2643,4,2025-03-11 12:23:14,327.59
7887,2643,10,2025-03-09 23:36:27,383.51
7888,2643,8,2025-02-15 14:35:22,469.66
7889,2643,7,2025-03-07 04:09:08,661.18
7890,2644,16,2025-02-12 03:05:36,361.8
7891,2644,13,2025-03-09 07:08:11,724.2
7892,2644,14,2025-03-03 08:28:55,905.88
7893,2644,1,2025-03-07 05:39:03,137.29
7894,2644,9,2025-02-16 16:11:36,772.38
7895,2645,13,2025-03-07 15:05:26,809.01
7896,2646,4,2025-03-03 10:53:16,527.49
7897,2646,12,2025-02-28 06:47:19,250.98
7898,2646,3,2025-02-24 14:55:16,711.32
7899,2646,13,2025-03-08 02:39:28,650.29
7900,2647,16,2025-03-07 13:59:00,560.78
7901,2647,1,2025-03-01 23:15:44,309.29
7902,2647,6,2025-02-23 08:46:38,870.2
7903,2647,5,2025-02-18 20:53:53,347.95
7904,2648,12,2025-02-17 05:01:50,488.81
7905,2648,4,2025-02-27 01:27:22,333.81
7906,2648,12,2025-02-27 19:11:44,767.06
7907,2648,1,2025-02-17 12:11:45,495.4
7908,2649,1,2025-03-09 10:03:38,438.84
7909,2649,1,2025-02-20 01:05:47,286.87
7910,2650,5,2025-02-11 04:37:07,538.24
7911,2651,12,2025-03-06 18:51:46,205.06
7912,2651,4,2025-03-07 04:46:42,240.82
7913,2651,14,2025-02-17 14:45:02,268.6
7914,2651,6,2025-03-02 22:17:32,486.77
7915,2652,15,2025-02-23 23:58:02,753.88
7916,2653,8,2025-02-15 21:44:32,491.96
7917,2653,4,2025-02-24 06:08:41,383.41
7918,2653,4,2025-03-10 01:50:04,937.37
7919,2653,2,2025-02-17 00:24:52,342.36
7920,2653,10,2025-02-21 22:49:52,559.54
7921,2654,3,2025-02-20 01:04:20,537.25
7922,2654,11,2025-02-26 15:28:02,564.93
7923,2654,8,2025-02-24 13:52:40,548.32
7924,2655,11,2025-02-18 14:09:23,175.88
7925,2655,1,2025-02-19 04:46:11,443.16
7926,2655,13,2025-02-19 05:31:43,360.02
7927,2655,7,2025-03-12 11:38:35,742.63
7928,2656,10,2025-03-05 13:45:27,803.14
7929,2657,5,2025-03-10 16:15:30,624.49
7930,2657,4,2025-03-01 21:19:51,437.69
7931,2657,6,2025-03-07 18:52:45,308.39
7932,2657,16,2025-03-09 22:53:45,577.15
7933,2657,14,2025-02-13 21:24:14,555.22
7934,2658,10,2025-03-05 01:39:05,744.11
7935,2658,2,2025-03-01 09:01:34,893.01
